Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh,Weather_Description,Work_Suitability,Flood_Risk
"Kochi, Kerala",2024-03-27 04:45:58,30.11,81.37,7.178918034113265,10.28,Heavy Rainfall,No,High
"Kota, Rajasthan",2024-04-12 12:29:45,39.45,37.51,4.465703373398734,18.12,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",2024-01-15 12:55:19,39.17,50.77,0.6050719071928268,22.76,Other,Yes,Low
"Indore, Madhya Pradesh",2024-05-10 11:22:20,24.08,46.3,3.027050608623492,19.77,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2024-04-10 21:42:43,27.83,69.92,6.494086760151076,14.53,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",2024-01-17 22:02:37,-6.380431098483255,83.5708015734499,0.8693448863168096,24.29324281661935,Other,Yes,Low
"Mumbai, Maharashtra",2024-03-09 04:42:51,35.27830245193042,80.94942095750403,1.5410387886920651,8.462009359297998,Moderate Rainfall,Yes,Low
Delhi,2024-05-03 07:00:27,39.13539766025327,64.74749005785071,5.353957783438674,29.697444607544305,Moderate Rainfall,Yes,High
"Bengaluru, Karnataka",2024-04-14 04:48:16,36.427183603705664,36.48344602175371,2.3756905767731737,22.436871070808447,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",2024-03-31 13:30:42,23.666386241936607,87.29283700128201,9.19817210796681,7.205489692237139,Heavy Rainfall,No,High
"Raipur, Chhattisgarh",2024-04-06 00:57:54,15.229791480217589,56.60700788049608,9.119552371163149,7.865754042157233,Heavy Rainfall,No,High
"Agra, Uttar Pradesh",2024-03-06 20:58:59,-6.202183575680655,69.5854895845913,4.435702026040605,23.265879145621945,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2024-01-09 17:01:44,20.15357125712249,75.15987994230554,4.136668959216886,27.25668820881414,Moderate Rainfall,Yes,High
"Hazira, Gujarat",2024-02-17 07:34:02,25.05,43.11,6.116761862638192,19.83,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",2024-04-03 08:24:10,35.25,38.63,1.783008610576542,11.39,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-02-18 11:18:24,29.84,81.11,6.415475761665288,17.46,Moderate Rainfall,Yes,High
"Jagdishpur, Uttar Pradesh",2024-02-05 17:38:00,28.44,42.24,3.297035273946156,10.1,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2024-02-26 02:35:33,20.62,34.58,9.411891234955604,25.8,Heavy Rainfall,No,High
"Bijaipur, Madhya Pradesh",2024-02-16 05:02:08,25.63,52.34,7.497484719785408,14.4,Heavy Rainfall,No,High
"Pata, Uttar Pradesh",2024-03-25 13:44:14,19.87,69.86,8.510724768948373,2.9,Heavy Rainfall,No,High
"Kochi, Kerala",2024-03-02 08:07:10,26.88,74.76,6.707997864424322,5.43,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",2024-05-10 13:10:00,33.1,49.31,0.6167357689880137,12.54,Clear,Yes,Low
"Nagpur, Maharashtra",2024-01-10 22:45:54,38.43,47.53,1.7607703452756351,17.03,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",2024-04-11 10:06:21,33.05,54.35,3.270665146731994,10.07,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2024-03-22 09:43:05,33.42,59.58,3.0358772074589235,15.34,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",2024-03-31 14:07:33,20.99319979701378,37.6727708775663,3.325996084124273,19.10009267232077,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",2024-03-03 00:50:34,25.03013968400299,81.88641324312249,8.145578416338527,7.601823431949095,Heavy Rainfall,No,High
Delhi,2024-04-24 12:35:51,10.480347251197225,68.49828182481767,5.912386703427152,16.468998535447902,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",2024-03-24 08:23:47,18.1065626447912,56.32330460127736,2.780242870283711,19.57750219126788,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",2024-01-08 13:07:24,-7.002308152008987,64.00991315885153,9.724128707895153,13.57362682439989,Heavy Rainfall,No,High
"Raipur, Chhattisgarh",2024-01-02 01:43:07,36.502870651289975,36.18240164303622,1.2211895720312216,21.67158232335434,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2024-05-06 02:13:15,11.232839063422194,34.099556918486186,4.373946848923883,29.114322920695948,Moderate Rainfall,Yes,High
"Noida, Uttar Pradesh",2024-01-05 12:55:47,-8.497697822924323,37.00874612087225,0.3404051393827978,19.7486444095143,Clear,Yes,Low
"Hazira, Gujarat",2024-01-11 09:40:14,23.91,48.86,0.2091773950314146,13.81,Clear,Yes,Low
"Vijaipur, Madhya Pradesh",2024-05-03 07:17:06,35.4,49.73,1.6691468229411166,15.35,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-01-26 05:14:04,26.93,84.09,6.431765794475293,20.15,Moderate Rainfall,Yes,High
"Jagdishpur, Uttar Pradesh",2024-04-03 20:07:46,32.32,41.69,8.44276669238519,21.85,Heavy Rainfall,No,High
"Bina, Madhya Pradesh",2024-01-15 17:46:41,25.85,44.6,1.4977840378166896,14.74,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2024-02-23 05:29:59,25.49,39.06,4.6983219511108345,26.43,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2024-04-25 06:18:50,18.74,62.82,1.678557490629734,4.15,Moderate Rainfall,Yes,Low
"Kochi, Kerala",2024-04-05 00:14:19,25.81,79.07,9.341221487788296,6.94,Heavy Rainfall,No,High
"Kota, Rajasthan",2024-01-26 21:01:05,28.97,28.29,9.338948659821089,19.41,Heavy Rainfall,No,High
"Nagpur, Maharashtra",2024-03-22 00:18:05,30.48,55.84,1.9284900298074392,16.16,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",2024-02-26 11:20:37,36.42,48.33,7.547052476159921,20.67,Heavy Rainfall,No,Low
"Gandhar, Gujarat",2024-01-28 13:46:02,29.45,58.68,10.98048182989017,19.66,Heavy Rainfall,No,High
"Jamnagar, Gujarat",2024-01-11 04:47:54,0.2524231371669554,72.50176503104088,6.66871366353461,3.073825606445071,Moderate Rainfall,Yes,High
"Mumbai, Maharashtra",2024-03-23 05:40:32,16.82111004334477,49.64311020303256,6.832098541665382,15.813264036558596,Moderate Rainfall,Yes,Low
Delhi,2024-03-12 21:47:03,3.237375465889928,60.71026298781163,8.454082864033838,3.326482597243544,Heavy Rainfall,No,High
"Bengaluru, Karnataka",2024-03-29 15:17:06,8.425119840240217,42.90685209856836,4.300120201598434,10.673458627099048,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",2024-04-20 12:06:23,14.000932774212131,64.52468105111454,4.738049235203926,11.590079918210618,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2024-02-03 14:42:41,4.4020922905514,86.0214116133786,5.831951116707783,0.6998497360576139,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2024-01-07 09:40:30,10.231038530095802,48.84699767730602,7.515555893182305,21.2226311821768,Heavy Rainfall,No,Low
"Noida, Uttar Pradesh",2024-01-31 23:48:15,16.563598984749518,36.80668575401914,0.9379514852967864,11.601701982953085,Clear,Yes,Low
"Hazira, Gujarat",2024-01-16 20:36:53,24.31,65.42,8.823750603409696,13.37,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",2024-02-17 04:39:13,29.93,48.43,7.355359406753612,16.43,Heavy Rainfall,No,Low
"Kakinada, Andhra Pradesh",2024-03-11 05:55:43,30.98,70.61,3.39111727457468,10.6,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",2024-04-18 06:21:52,35.43,46.99,9.861115160343656,15.12,Heavy Rainfall,No,High
"Bina, Madhya Pradesh",2024-02-20 13:26:43,30.28,38.95,1.818865863232348,24.69,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2024-03-02 14:01:18,36.57,39.16,1.919300509837336,14.18,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2024-04-05 18:59:51,11.29,68.21,0.4571679168852594,7.41,Other,Yes,Low
"Kochi, Kerala",2024-01-15 07:49:28,28.34,75.71,9.734894778710014,16.95,Heavy Rainfall,No,High
"Kota, Rajasthan",2024-03-03 22:44:00,35.4,43.23,7.123580095991593,8.32,Heavy Rainfall,No,Low
"Nagpur, Maharashtra",2024-02-05 06:42:30,34.96,64.05,5.223516283711112,16.94,Moderate Rainfall,Yes,High
"Indore, Madhya Pradesh",2024-04-29 00:50:00,26.26,53.71,8.024769864292523,21.45,Heavy Rainfall,No,High
"Gandhar, Gujarat",2024-01-16 19:42:40,33.89,58.64,2.75381705220144,9.21,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",2024-01-05 11:12:50,19.08247052327559,65.7747865093769,4.549072190138091,6.114974561303916,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",2024-01-28 01:02:48,28.491108757188464,78.0679125256651,5.773569983213261,14.260878655464404,Moderate Rainfall,Yes,Low
Delhi,2024-05-11 10:49:31,-0.9119115549987812,83.17896910016597,4.368528698679305,25.74284160564708,Moderate Rainfall,Yes,High
"Bengaluru, Karnataka",2024-05-01 11:11:02,16.13536423433863,59.11268076832502,0.2120501729272561,27.197947848536035,Clear,Yes,Low
"Chennai, Tamil Nadu",2024-02-10 07:44:26,28.897241053844382,47.35151654094788,6.814555042258242,22.856163376325217,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2024-02-16 21:55:26,-18.8626091585232,85.44190063676152,8.06900028039388,2.725860116526565,Heavy Rainfall,No,High
"Agra, Uttar Pradesh",2024-02-24 04:53:21,1.9438861313211968,71.73759218012708,7.413233339422777,25.84615571992574,Heavy Rainfall,No,High
"Noida, Uttar Pradesh",2024-01-10 23:36:37,15.76722943976893,73.14827989642633,4.044100579701418,25.34090589828277,Moderate Rainfall,Yes,High
"Hazira, Gujarat",2024-05-12 00:41:03,32.86,55.77,4.708082281821878,8.57,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",2024-04-01 14:08:27,29.88,53.13,1.0056012368721012,26.13,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-02-13 21:18:08,25.07,81.28,4.160144137384388,20.04,Moderate Rainfall,Yes,High
"Jagdishpur, Uttar Pradesh",2024-01-25 18:29:39,26.22,69.03,5.651948854292753,13.81,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2024-02-11 01:13:23,31.2,32.11,5.757237200959135,14.03,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2024-04-22 12:48:13,33.99,46.92,0.2041278899609655,18.34,Clear,Yes,Low
"Pata, Uttar Pradesh",2024-03-20 21:23:08,15.73,54.26,9.833013691501831,4.69,Heavy Rainfall,No,High
"Kochi, Kerala",2024-01-03 13:33:56,24.16,94.14,0.1196193865674088,7.52,Other,Yes,Low
"Kota, Rajasthan",2024-03-13 19:01:10,30.4,44.32,2.5012989913267027,18.35,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",2024-02-05 09:10:30,31.61,44.12,2.3512670319888263,12.77,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",2024-02-16 12:54:32,27.24,50.72,0.0617778426287496,16.94,Clear,Yes,Low
"Gandhar, Gujarat",2024-02-06 22:27:05,24.01,61.3,3.2179377162015044,14.9,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",2024-03-11 17:56:42,-2.521034748268982,49.75129870213115,2.7696973113548298,3.1607750769662903,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",2024-04-17 18:35:53,13.351699063772475,54.67708675412795,8.702631951180065,10.259128380958316,Heavy Rainfall,No,High
Delhi,2024-02-14 18:01:22,0.6792058317569722,77.11028051869906,0.3501070624779356,7.094787924310238,Other,Yes,Low
"Bengaluru, Karnataka",2024-01-29 13:04:44,3.1198298506138347,81.2399099238567,7.485028775225189,12.551731078916475,Heavy Rainfall,No,High
"Chennai, Tamil Nadu",2024-05-07 13:18:46,31.460700428914983,76.75589043727415,7.243345191537019,20.98842899605018,Heavy Rainfall,No,High
"Raipur, Chhattisgarh",2024-03-24 02:31:41,26.794607952558408,36.37614358359293,6.668070301057493,28.219972480599928,Moderate Rainfall,Yes,High
"Agra, Uttar Pradesh",2024-03-22 03:57:09,18.65330164180689,38.73894025849107,5.579078215743843,8.705296918394904,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2024-04-24 02:07:10,9.441693173707002,43.61914046206876,0.1383783170949271,19.34563200186573,Clear,Yes,Low
"Hazira, Gujarat",2024-01-16 07:43:52,27.56,64.65,6.568734621876838,8.21,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",2024-03-11 16:16:44,34.35,40.42,2.2103087205914007,27.04,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-04-18 01:49:12,34.58,83.35,8.141542752165147,15.75,Heavy Rainfall,No,High
"Jagdishpur, Uttar Pradesh",2024-04-26 03:56:31,32.04,56.52,0.6624423387919942,10.15,Clear,Yes,Low
"Bina, Madhya Pradesh",2024-03-03 04:30:23,38.31,30.14,9.908671733635618,10.93,Heavy Rainfall,No,High
"Bijaipur, Madhya Pradesh",2024-03-15 19:47:37,34.45,37.68,3.7533117230557664,15.01,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2024-03-16 03:49:39,23.4,65.73,4.41265509269639,4.81,Moderate Rainfall,Yes,Low
"Kochi, Kerala",2024-04-28 04:17:16,25.95,70.3,8.20796126818655,11.62,Heavy Rainfall,No,High
"Kota, Rajasthan",2024-01-12 07:43:15,30.89,46.08,7.506514849084334,5.89,Heavy Rainfall,No,High
"Nagpur, Maharashtra",2024-04-05 15:02:29,38.31,49.64,1.1505190824456912,12.17,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",2024-04-24 23:37:23,23.23,37.16,4.85405386112198,10.19,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2024-03-17 00:30:24,29.32,64.96,3.628935553385787,17.08,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",2024-05-12 04:06:14,30.06039796742888,42.628409734464455,9.299233969989915,18.21304073314809,Heavy Rainfall,No,High
"Mumbai, Maharashtra",2024-01-16 04:36:49,7.610217123901272,52.218985610929465,6.0341700138603045,6.393164926928546,Moderate Rainfall,Yes,Low
Delhi,2024-04-21 18:17:08,32.877161304279724,34.305332274815775,7.48994220500321,23.62138317529667,Heavy Rainfall,No,Low
"Bengaluru, Karnataka",2024-01-06 10:34:51,-0.386962640677476,69.89850885726243,4.043286647722422,10.20574971006469,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",2024-05-12 19:09:27,5.657848568565807,51.08931834425344,5.56421486882547,28.387463809289816,Moderate Rainfall,Yes,High
"Raipur, Chhattisgarh",2024-03-18 01:21:37,36.65521465278785,63.22512467542231,6.569443452547268,25.23663248671033,Moderate Rainfall,Yes,High
"Agra, Uttar Pradesh",2024-01-12 15:49:16,-5.141974829377002,31.454394488550065,6.4134472024608735,8.288195934003442,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2024-03-02 21:20:01,26.267315192702974,86.5297383135261,7.060239879327424,28.51898741640023,Heavy Rainfall,No,High
"Hazira, Gujarat",2024-02-29 13:16:14,26.93,66.3,6.8223085777574575,10.25,Moderate Rainfall,Yes,High
"Vijaipur, Madhya Pradesh",2024-04-24 18:47:53,39.77,48.53,2.787447112200557,14.34,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-03-19 06:59:14,37.68,66.19,2.096854241483732,15.24,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",2024-03-03 13:32:02,19.39,65.71,2.2504857925767485,22.86,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2024-04-08 23:39:35,38.96,48.28,6.709242835371299,18.91,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2024-02-05 10:02:06,24.02,53.25,2.7751282088412688,10.68,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2024-04-12 19:33:05,28.73,73.0,0.6443114816827555,4.14,Clear,Yes,Low
"Kochi, Kerala",2024-03-06 00:58:45,25.65,90.31,0.1939621604678421,5.09,Clear,Yes,Low
"Kota, Rajasthan",2024-03-11 22:44:07,31.96,39.28,9.877206934650808,17.31,Heavy Rainfall,No,High
"Nagpur, Maharashtra",2024-05-10 08:54:25,30.33,44.4,8.678694784440697,10.46,Heavy Rainfall,No,High
"Indore, Madhya Pradesh",2024-04-12 07:31:06,26.57,46.37,5.33019105002864,16.63,Moderate Rainfall,Yes,High
"Gandhar, Gujarat",2024-04-30 20:32:26,34.58,58.97,0.8356525715735241,18.91,Clear,Yes,Low
"Jamnagar, Gujarat",2024-03-01 16:43:58,12.104214514900267,51.74492568398003,5.131954705740859,29.237228542062336,Moderate Rainfall,Yes,High
"Mumbai, Maharashtra",2024-01-27 15:26:09,-4.267732196767417,56.61990175059992,7.955123514723695,25.20603636434975,Heavy Rainfall,No,High
Delhi,2024-04-08 18:11:18,15.933432961846956,39.43563724615666,0.22003150796149,26.834280588327243,Clear,Yes,Low
"Bengaluru, Karnataka",2024-03-21 20:30:10,21.5655300867544,83.48508108799606,7.521684750702127,28.40644602619465,Heavy Rainfall,No,High
"Chennai, Tamil Nadu",2024-05-02 05:38:36,14.927951865996947,62.501176635059245,4.184848084223218,8.805887810888763,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2024-02-23 01:20:08,28.15123508008932,45.068039155103165,7.444767116111921,2.470007352861008,Heavy Rainfall,No,Low
"Agra, Uttar Pradesh",2024-04-27 12:12:42,7.736972012011499,67.01695963774804,2.7300535561882224,5.335776681521296,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2024-03-12 13:44:24,-0.2726875364694194,89.57495026949599,1.216792346964486,23.91535777816876,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",2024-01-27 16:25:10,25.48,58.85,1.260657990660694,16.29,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",2024-01-07 11:54:46,28.98,57.5,3.176102875328354,20.09,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-01-08 23:24:52,30.6,83.25,3.219622802868201,18.31,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",2024-01-10 18:37:43,33.77,56.84,6.448802864942613,5.75,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2024-01-17 09:42:59,28.68,61.7,1.5712275286647155,14.17,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2024-03-18 02:34:58,25.21,50.71,6.029066609334459,13.18,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2024-04-02 03:14:44,11.37,48.11,7.70922352460232,7.07,Heavy Rainfall,No,Low
"Kochi, Kerala",2024-03-08 00:50:28,25.95,93.25,4.256404755566577,14.66,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",2024-02-17 20:52:20,41.61,31.43,1.3039539158811964,17.46,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",2024-02-04 14:36:54,31.04,38.55,8.78212186737707,10.66,Heavy Rainfall,No,High
"Indore, Madhya Pradesh",2024-04-20 15:18:11,24.09,46.16,4.126626095284681,12.17,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2024-04-25 13:42:41,32.33,56.95,5.368669794921716,19.73,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",2024-04-04 01:54:19,31.86409996300245,85.76717405249254,8.018722146198135,13.51410328714888,Heavy Rainfall,No,High
"Mumbai, Maharashtra",2024-04-20 06:44:23,25.212109581133923,40.54944083669071,4.552627562152822,6.004561704315505,Moderate Rainfall,Yes,Low
Delhi,2024-04-25 22:52:11,23.643387670065763,32.24332065108401,6.311984951927418,16.641212977147703,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",2024-02-14 17:03:27,5.399773466769279,54.15679471930813,1.9966992911681405,17.45755735717528,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",2024-05-14 05:17:27,34.08281842438503,38.25547968425008,8.600236824963734,15.63583729297853,Heavy Rainfall,No,High
"Raipur, Chhattisgarh",2024-01-10 01:35:13,14.48109178878114,65.63943047478554,13.050407901058962,14.35119502292484,Heavy Rainfall,No,High
"Agra, Uttar Pradesh",2024-04-05 23:04:28,16.946686966583517,68.24833643560177,9.76430288981262,29.34144480279588,Heavy Rainfall,No,High
"Noida, Uttar Pradesh",2024-05-03 07:47:51,-7.385562159690514,89.96631882935466,5.5529742412714524,23.564881669795103,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",2024-02-01 12:54:22,23.41,51.27,2.547660758672665,11.8,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",2024-03-18 07:41:05,28.82,56.49,7.201746628504404,10.26,Heavy Rainfall,No,High
"Kakinada, Andhra Pradesh",2024-05-08 11:21:59,30.75,77.0,5.739777709541775,12.66,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",2024-01-14 16:47:47,29.56,67.38,6.675973808212298,17.51,Moderate Rainfall,Yes,High
"Bina, Madhya Pradesh",2024-03-15 11:44:23,29.94,32.27,1.96721875997146,24.09,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2024-02-01 09:32:43,26.33,40.91,9.85572330597766,18.36,Heavy Rainfall,No,High
"Pata, Uttar Pradesh",2024-05-13 22:45:17,29.63,51.78,3.0963436898933514,3.76,Moderate Rainfall,Yes,Low
"Kochi, Kerala",2024-02-21 08:42:18,27.87,73.06,0.5808153590244314,14.8,Clear,Yes,Low
"Kota, Rajasthan",2024-04-18 22:11:47,36.01,47.34,7.679992416720892,18.93,Heavy Rainfall,No,High
"Nagpur, Maharashtra",2024-02-12 05:03:27,32.96,54.18,10.177676165533803,21.95,Heavy Rainfall,No,High
"Indore, Madhya Pradesh",2024-04-02 09:50:01,23.2,46.08,0.1594986232604156,18.33,Clear,Yes,Low
"Gandhar, Gujarat",2024-02-13 14:57:38,29.56,62.42,9.11067257767549,17.12,Heavy Rainfall,No,High
"Jamnagar, Gujarat",2024-05-07 18:21:17,36.61297504382827,31.71459777141085,2.766943692640872,13.191575096139353,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",2024-05-15 04:21:34,18.283641127669863,61.595025466074105,1.524364439268605,8.91289184746597,Moderate Rainfall,Yes,Low
Delhi,2024-04-04 11:20:45,-5.708774989124478,67.51838058874644,1.5229524085701074,6.894394863877719,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",2024-03-15 10:20:30,7.984918551372981,41.784660244956925,5.778190851492006,16.71744766962346,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",2024-03-21 18:54:58,21.186106881144624,64.7921060560515,2.992930088212691,2.741945680752248,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2024-01-07 06:44:15,-6.991431944199514,45.173711511417686,0.6666762484612299,7.22536858687317,Clear,Yes,Low
"Agra, Uttar Pradesh",2024-05-08 04:20:21,25.569955936236283,58.38273742081644,1.2811048331038466,25.193223989019657,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2024-03-20 21:58:11,11.810908068140016,39.61567605898651,9.114433656034295,8.828010254965564,Heavy Rainfall,No,High
"Hazira, Gujarat",2024-02-21 09:19:46,24.67,66.13,1.3104868973501582,10.15,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",2024-02-18 09:25:28,20.07,44.62,3.5765955680072894,21.39,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-04-11 04:53:39,29.02,79.86,0.4271602246174921,25.18,Clear,Yes,Low
"Jagdishpur, Uttar Pradesh",2024-03-25 00:02:06,21.08,58.3,6.161710144613602,8.53,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2024-02-14 08:41:25,26.33,54.73,6.132775941448113,13.64,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2024-02-22 17:10:48,29.23,46.75,6.788136448412761,27.67,Moderate Rainfall,Yes,High
"Pata, Uttar Pradesh",2024-04-28 14:59:03,15.06,50.86,9.007494180947402,6.86,Heavy Rainfall,No,High
"Kochi, Kerala",2024-05-01 12:18:57,28.69,77.08,3.741154968412931,12.73,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",2024-02-07 16:47:04,30.06,31.4,6.097672628241793,10.79,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",2024-04-11 17:24:23,24.23,55.91,6.642351844989426,10.37,Moderate Rainfall,Yes,High
"Indore, Madhya Pradesh",2024-04-10 07:24:23,32.21,50.86,6.346848965712749,10.58,Moderate Rainfall,Yes,High
